Frm,Track,xc,yc,w,h,Velocity(kmph)
39,5,2491,403,87,49,0.978344336840749
39,21,1969,161,37,100,37.3615172675582
40,12,3466,1909,176,98,0.884513840377054
40,20,3351,704,54,26,3.6824101411331
40,6,2476,453,88,52,0.84662359009905
40,13,1874,1223,50,84,14.7522483556279
40,4,2391,393,84,54,1.09039081437916
40,23,2690,695,71,35,14.3285713658604
40,8,2526,641,77,66,0.419642457415964
40,10,2690,659,89,52,2.21348032428936
40,15,3635,646,114,43,2.14238545113655
40,14,1752,1490,93,67,26.3937227300011
40,11,2314,627,92,137,2.72698126191205
40,3,2555,998,136,72,37.9789677438927
40,7,2826,649,84,59,1.64737907879657
40,1,2480,1644,97,131,25.543439096582
40,9,2438,516,77,65,3.13463653321985
40,2,2168,866,136,70,34.3843074952684
40,19,3348,736,47,27,6.57315221872053
40,5,2491,403,87,49,0.803439500370522
40,21,1972,171,38,99,36.5302305942627
41,12,3466,1909,176,98,0.7126965865851
41,20,3353,703,53,27,4.09033725688304
41,6,2476,453,89,52,0.679437534794753
41,13,1877,1218,51,83,15.2020097187132
41,4,2391,393,85,53,0.907310798198694
41,23,2691,693,74,32,12.0806505956518
41,8,2526,641,77,66,0.337375704647244
41,10,2689,659,90,52,2.35318906746692
41,15,3635,647,115,46,2.29281967132165
41,14,1759,1496,90,69,26.5210807755633
41,11,2314,627,92,137,2.30974619572655
41,3,2568,998,137,71,38.0235842614429
41,7,2827,649,85,60,1.89450444122163
41,1,2482,1651,97,133,24.8305984816818
41,9,2438,515,77,63,3.23112164900168
41,2,2180,866,137,70,34.4388574164107
41,19,3349,736,50,28,5.90330516343135
41,5,2491,403,87,49,0.645505920331358
41,21,1974,182,38,95,36.3651736470508
42,12,3466,1909,176,98,0.55865765297339
42,20,3356,704,51,29,4.98198512856597
42,6,2477,452,89,52,1.20769259891917
42,13,1880,1213,52,83,15.6040010563098
42,4,2391,392,84,53,1.22036820772104
42,23,2692,694,72,34,9.61284885431753
42,8,2526,641,78,66,0.263678232958767
42,10,2689,659,89,54,1.99877514179223
42,15,3635,647,115,46,1.94806124919593
42,14,1766,1502,90,71,26.6323831029202
42,11,2315,629,91,138,2.99906237787766
42,3,2582,998,136,71,38.5379008257403
42,7,2827,648,85,59,2.11595825452718
42,1,2485,1660,96,133,25.2395074199417
42,9,2438,516,76,65,3.30703694472633
42,2,2192,866,136,70,34.4919996828712
42,19,3355,742,45,34,9.17668455508483
42,5,2491,403,87,50,0.504055527216975
42,21,1976,192,39,100,35.5241412721467
43,12,3466,1909,176,99,0.421730681778358
43,20,3358,704,51,29,5.09279975900005
43,6,2477,452,89,52,1.01404678303063
43,13,1882,1210,54,83,14.8934446072409
43,4,2391,392,83,52,1.02751391224105
43,23,2695,690,77,35,11.9039790086604
43,8,2526,641,78,66,0.198220832881357
43,25,1543,1434,47,67,0
43,10,2688,659,88,54,2.15256039950786
43,15,3635,647,114,46,1.63139559383801
43,14,1774,1508,88,71,27.1027466893088
43,11,2315,630,91,138,3.03424988981073
43,3,2595,998,136,71,38.5212643653458
43,7,2827,648,86,59,1.83336874484402
43,1,2487,1669,94,132,25.4882870221927
43,9,2437,516,75,66,3.36464414463937
43,2,2204,866,138,70,34.5431904462079
43,19,3357,743,43,35,8.89741157191415
43,5,2491,403,88,50,0.378450589248322
43,21,1977,203,40,101,35.360221660408
44,12,3466,1909,176,98,0.301114604944168
44,20,3359,706,49,29,5.32061186878836
44,6,2477,452,90,52,0.83730605748388
44,13,1885,1206,55,85,14.9034395198377
44,4,2392,392,83,52,1.33057553546491
44,23,2696,687,77,33,11.5974329471606
44,8,2526,641,78,66,0.140610751512405
44,25,1542,1432,45,65,6.49681414639615
44,10,2689,659,89,51,2.29225420807699
44,15,3634,647,114,45,1.82218581442614
44,14,1780,1513,89,70,26.4759420411663
44,11,2316,633,91,137,4.09831930985394
44,3,2607,999,137,72,38.0382871098263
44,7,2827,648,86,60,1.57023211222192
44,1,2490,1677,93,130,25.3924640205927
44,9,2436,514,75,63,3.99859943355474
44,2,2215,867,137,70,34.1344033109394
44,19,3360,741,45,33,9.32302757665346
44,5,2491,403,88,50,0.26793192468314
44,21,1981,214,38,102,35.6090461034389
45,12,3466,1908,175,98,0.675242007416659
45,20,3359,706,50,27,4.32201161207469
45,6,2478,452,90,51,1.15663100447284
45,13,1888,1202,57,84,14.9067741826002
45,4,2392,393,82,52,1.60711545573
45,23,2690,689,64,29,14.2958330826203
45,8,2526,641,77,65,0.0904059986334819
45,25,1541,1428,44,62,11.9875511784434
45,10,2689,659,89,51,1.93877863356061
45,15,3634,646,113,44,1.99765934377076
45,14,1786,1519,87,71,26.2208503808278
45,11,2315,635,91,137,4.61877006532131
45,3,2621,998,136,71,38.5468744191966
45,7,2827,648,86,60,1.32722278224733
45,1,2492,1685,94,132,25.162196829933
45,9,2435,514,71,62,3.9728445824252
45,2,2228,867,139,69,34.7008598259847
45,19,3361,742,48,34,8.60314716380931
45,5,2491,403,87,50,0.171646357382893
45,21,1983,226,39,101,36.0672562484538
46,12,3466,1908,175,97,0.541489362479848
46,20,3361,705,52,29,4.62593753776267
46,6,2478,452,90,52,0.969988843528055
46,13,1892,1196,58,80,15.9643612876272
46,4,2392,393,82,52,1.37807971563485
46,23,2684,689,54,27,15.9721567176569
46,8,2526,641,77,65,0.0471288110605642
46,25,1538,1425,43,59,13.2230268404024
46,10,2689,660,87,53,2.09419367461216
46,15,3633,647,112,45,2.35630691915734
46,14,1794,1525,87,72,26.7115779664392
46,11,2317,637,91,136,5.36547367392295
46,3,2634,998,137,70,38.5097989629777
46,7,2828,648,87,60,1.58395209212158
46,1,2495,1693,94,133,25.0956922230115
46,9,2433,514,68,60,4.41501819980391
46,2,2239,867,136,70,34.2621319103625
46,19,3362,742,48,36,7.74127053575125
46,5,2491,403,87,50,0.0886725501050417
46,21,1986,235,37,100,34.8695747838982
47,12,3466,1908,176,98,0.421755581773072
47,20,3363,704,53,30,4.89904112984253
47,6,2478,452,90,51,0.799744795344868
47,13,1895,1191,59,77,16.2607333368372
47,4,2393,392,81,52,1.84427872918982
47,23,2682,688,49,26,14.154033348243
47,8,2526,640,77,64,0.489613943749884
47,25,1537,1422,42,59,11.3070684201723
47,10,2689,659,88,52,2.2361140760923
47,15,3634,647,114,47,2.48340467053314
47,14,1801,1531,86,72,26.7831032259852
47,11,2316,637,91,135,5.15526870792128
47,3,2647,998,137,71,38.4693144687003
47,7,2828,647,88,60,1.81804494193771
47,1,2498,1702,95,131,25.488974177923
47,9,2433,514,67,60,3.84657087129859
47,2,2251,867,137,69,34.3421414485008
47,19,3365,740,49,34,8.23309556542956
47,5,2492,403,87,50,0.49738060083634
47,21,1989,250,34,94,37.0992484391163
48,12,3466,1908,176,97,0.31550164701466
48,20,3365,704,54,32,5.02469022506818
48,6,2478,452,90,52,0.645714629342717
48,13,1899,1184,60,75,17.5885371959619
48,4,2393,392,81,51,1.58945603276314
48,23,2682,687,47,25,11.7745681698497
48,8,2527,640,76,64,0.895040809689146
48,25,1537,1419,42,59,10.1137818449989
48,10,2690,659,87,53,2.36466454451546
48,15,3634,646,113,44,2.5959235274306
48,14,1809,1537,86,72,27.2179999392495
48,11,2318,639,90,136,5.82298100314403
48,3,2661,998,138,71,38.905910418145
48,7,2828,647,87,60,1.55043966408578
48,1,2500,1710,96,132,25.2545031478264
48,9,2434,514,68,60,3.79423368564541
48,2,2262,867,134,69,33.9386654070769
48,19,3366,739,50,32,7.60793309842021
48,5,2492,403,87,50,0.395144710529266
48,21,1992,258,35,93,35.2875678035149
49,12,3466,1907,175,96,0.701396318784359
49,20,3365,704,54,32,4.13527708607181
49,6,2477,452,89,51,0.986823094989825
49,13,1903,1180,61,72,17.6318538741525
49,4,2393,392,81,50,1.35311579240375
49,23,2681,686,45,25,10.177161418964
49,8,2527,640,75,63,0.784201562133789
49,25,1534,1413,40,57,15.1314304927963
49,10,2690,659,88,53,2.000828543863
49,15,3635,645,114,42,2.89314902688754
49,14,1816,1544,85,73,27.5613259282205
49,11,2318,640,90,135,5.54005387105835
49,3,2674,998,138,71,38.8189655847829
49,7,2828,647,87,60,1.30399599980006
49,1,2502,1719,96,131,25.5069238235171
49,9,2433,513,67,60,3.93604337287013
49,2,2274,867,136,68,34.0528905132366
49,19,3367,738,50,30,7.03801401559653
49,5,2491,402,87,49,0.981761343470573
49,21,1994,266,37,97,33.5288072299
50,12,3466,1907,175,95,0.577106283998686
50,20,3367,704,56,31,4.33681525381742
50,6,2477,453,89,50,1.30020919606548
50,13,1906,1177,61,73,16.9731691415638
50,4,2393,392,81,51,1.13570690256353
50,23,2681,686,44,24,7.91916825811104
50,8,2527,640,75,64,0.680033830734083
50,10,2689,658,87,55,2.34518620609071
50,15,3634,644,113,40,3.15955552036521
50,14,1824,1549,86,73,27.6438146990078
50,11,2319,642,91,135,5.85737944108699
50,3,2688,998,139,71,39.2115657163999
50,7,2827,647,85,59,1.55817364327325
50,1,2505,1728,94,130,25.8657903702636
50,9,2432,513,64,59,3.85868585855427
50,2,2285,867,134,69,33.6822898200865
50,19,3370,737,48,28,7.36553291137529
50,5,2491,403,87,49,1.31959373559376
50,21,1996,272,39,87,30.9650557142164
51,27,1509,892,46,84,0
51,12,3467,1907,174,94,0.944040492875769
51,20,3368,704,59,32,4.03164347804012
51,6,2476,453,88,50,1.58580878106588
51,13,1911,1172,63,73,17.7104207934946
51,4,2392,392,81,51,1.4166068396222
51,23,2681,686,44,24,6.0796572325313
51,8,2527,640,75,64,0.582977922200024
51,10,2689,658,86,55,1.98123385794989
51,15,3633,643,112,39,3.39628122699299
51,14,1831,1556,86,73,27.9334068674679
51,11,2319,643,91,134,5.53973240555525
51,3,2701,998,139,71,39.0833844682614
51,7,2827,647,84,59,1.31121966748524
51,1,2508,1736,93,130,25.7397790433928
51,9,2432,513,66,59,3.3008234696544
51,2,2298,867,136,69,34.307017965536
51,19,3372,739,49,31,7.50438095021035
51,5,2491,403,87,49,1.1460477340579
51,21,1998,275,38,75,27.2999289270626
52,27,1508,887,43,74,14.8150156623146
52,12,3468,1907,173,94,1.2796263243556
52,20,3369,704,60,32,3.76254489271938
52,6,2476,453,88,49,1.36471922319436
52,13,1915,1168,64,72,17.6911347417403
52,4,2392,392,83,51,1.194085695924
52,23,2683,685,46,24,5.96713020554264
52,8,2527,640,74,63,0.49329596726835
52,10,2689,656,86,50,2.60647646228351
52,15,3634,643,112,39,3.40618278102454
52,14,1838,1563,85,73,28.188635945368
52,11,2320,644,91,133,5.43413396264852
52,3,2714,998,139,71,38.9583365633765
52,7,2827,647,85,60,1.08556643772211
52,1,2510,1745,94,132,25.9456787941457
52,9,2433,513,67,60,3.26534439767064
52,2,2309,868,135,69,33.944637696239
52,19,3374,741,48,33,7.63087078657012
52,5,2491,402,87,49,1.46342037199162
52,21,2000,290,39,91,29.9221123852799
53,27,1507,873,41,81,40.7013440075424
53,12,3466,1907,174,94,2.06330921428881
53,20,3371,704,61,33,4.01319101455438
53,6,2476,453,88,49,1.15988763137696
53,13,1919,1165,64,72,17.3423327301446
53,4,2392,392,83,51,0.990573496380604
53,23,2687,684,53,24,7.01943823166356
53,8,2526,640,74,63,0.890334433687403
53,10,2690,655,86,48,2.8955695143085
53,15,3634,643,113,39,2.92789442470864
53,14,1844,1569,83,72,27.7336499161349
53,11,2320,646,91,133,5.6072561758437
53,3,2727,999,138,71,38.8561570552523
53,7,2827,646,86,60,1.36027415653861
53,1,2512,1753,94,131,25.6646347576644
53,9,2433,514,68,60,3.23050457654865
53,2,2321,868,136,70,34.0732488791204
53,19,3377,742,50,34,7.90567664992697
53,5,2491,402,87,49,1.27070345160375
53,21,2003,302,37,95,30.8866359951672
54,27,1505,864,43,84,33.5662000829107
54,12,3468,1908,175,96,2.88663687558816
54,20,3372,705,62,31,3.96366428001251
54,6,2477,453,89,50,1.45087121303155
54,13,1923,1161,66,74,17.3247323592331
54,4,2392,392,83,51,0.805943194995749
54,23,2693,681,66,28,9.41957900211191
54,8,2526,640,75,63,0.772648148173488
54,10,2689,653,83,41,3.54897839565499
54,15,3633,643,112,39,2.96439486142907
54,14,1852,1576,85,73,28.336875121995
54,11,2320,648,91,134,5.75511188142331
54,3,2741,999,139,71,39.2186425339774
54,7,2828,647,87,61,1.81116454455852
54,1,2515,1762,94,131,26.0000931768737
54,9,2433,514,68,60,2.71750100110692
54,2,2332,868,135,70,33.7144518197918
54,19,3380,743,57,35,8.15421757829634
54,5,2491,402,87,49,1.09096335947592
54,21,2006,313,40,98,31.2732987985323
55,27,1505,857,39,78,26.1925928071478
55,12,3468,1908,174,96,2.55646655222539
55,20,3373,706,62,30,3.92454843857192
55,6,2477,453,89,50,1.23634160756806
55,13,1927,1157,67,74,17.2975318882626
55,4,2392,392,82,51,0.639809432170407
55,23,2695,682,71,29,8.94622242431294
55,8,2527,640,75,63,1.14212253013553
55,10,2689,653,83,41,3.06708194917023
55,15,3630,643,106,37,3.95260196179089
55,14,1859,1583,85,73,28.5294419344539
55,11,2321,651,91,135,6.43662784729393
55,3,2754,1000,138,71,39.0836944224167
55,7,2828,646,88,61,2.02340693114332
55,1,2518,1771,94,129,26.3044227476122
55,9,2433,514,68,60,2.24884395628468
55,2,2345,868,137,70,34.3483777732501
55,19,3380,743,64,35,6.8603652325781
55,5,2491,402,87,49,0.924714707418322
55,21,2008,323,38,101,31.0276004719766
56,27,1503,847,40,83,28.4239640815778
56,12,3468,1908,174,97,2.2429377371864
56,20,3374,706,62,28,3.69511757808944
56,6,2477,453,89,50,1.03888402528135
56,13,1931,1153,66,72,17.2627123561087
56,4,2392,392,83,51,0.491577122693937
56,23,2696,682,72,31,7.85606509744303
56,8,2526,640,75,63,1.47690870191629
56,10,2687,651,79,37,3.97453790590435
56,15,3632,643,108,38,4.36955140659985
56,14,1866,1589,85,74,28.3690195648876
56,11,2322,653,92,135,6.60310792269921
56,3,2768,999,140,71,39.4324932543808
56,7,2828,646,88,61,1.73467732036698
56,1,2520,1780,95,129,26.4501857491382
56,9,2434,514,69,60,2.30330600777499
56,2,2357,869,136,70,34.4706168308596
56,19,3383,742,62,31,7.19522804590497
56,5,2491,402,87,49,0.772187873310059
56,21,2010,332,40,101,30.3266045150553
57,27,1502,838,42,91,27.8073986119577
57,12,3468,1908,173,96,1.94793257167645
57,20,3375,707,60,25,3.69152551734024
57,6,2476,453,88,50,1.33773841383723
57,13,1935,1149,68,71,17.2220406628213
57,4,2391,392,85,52,0.839624277989589
57,23,2697,680,73,34,7.57149593243806
57,8,2526,640,74,63,1.29864168521381
57,10,2686,650,77,35,4.11794527366056
57,15,3633,643,111,38,4.26017668362537
57,14,1874,1595,87,75,28.5866086275532
57,11,2322,655,91,135,6.62776586851614
57,3,2781,999,139,71,39.2490463094571
57,7,2827,647,87,60,2.14548672378917
57,1,2522,1788,96,131,26.1115596126833
57,9,2434,514,70,61,1.87865018174485
57,2,2369,869,138,70,34.561707702013
57,19,3380,742,64,30,7.42682062290301
57,5,2491,402,87,49,0.633372706442409
57,21,2013,341,39,101,29.8248845283149
58,27,1500,828,42,89,28.9699669190377
58,12,3468,1908,173,96,1.67274988611743
58,20,3378,707,56,23,4.4564832793411
58,6,2476,453,88,50,1.13152388682944
58,13,1939,1146,69,69,16.8623682864763
58,4,2390,392,86,52,1.16096843201081
58,23,2697,679,74,35,6.67668785912991
58,8,2526,640,74,63,1.13056221484962
58,10,2687,651,80,36,4.23778215869863
58,15,3629,642,103,36,5.64541252423663
58,14,1881,1602,83,75,28.7282192613113
58,11,2323,658,91,134,7.19341352975736
58,3,2794,999,141,71,39.0753872032093
58,7,2827,646,88,60,2.31934791720839
58,1,2524,1796,97,130,25.7977995808492
58,9,2434,514,70,62,1.49616411462602
58,2,2380,869,139,70,34.1644588428137
58,19,3382,740,55,26,7.55736908117023
58,5,2491,402,87,49,0.508058505501694
58,21,2014,351,40,101,29.6487702022878
59,27,1498,818,42,89,29.6687944729697
59,12,3468,1907,174,96,1.89728095035826
59,20,3381,708,53,23,5.23566637566515
59,6,2476,453,88,50,0.942555423327012
59,13,1944,1141,70,69,17.5202299955308
59,4,2389,392,87,52,1.45526865936844
59,23,2698,679,73,37,5.89446720737346
59,8,2526,640,74,63,0.973470352769768
59,10,2686,650,78,36,4.33616069507415
59,15,3627,642,98,34,5.87929529771444
59,14,1888,1608,82,73,28.5223403818048
59,11,2323,659,90,132,6.65980400704976
59,3,2808,999,140,70,39.391562413936
59,7,2828,646,88,60,2.47335509770145
59,1,2526,1805,97,132,25.9757594849409
59,9,2433,513,67,60,1.83209261887387
59,2,2393,869,140,70,34.7594442553543
59,19,3384,740,51,24,7.27937148747873
59,5,2491,402,87,49,0.395870294555492
59,21,2015,361,42,99,29.4965371972451
60,27,1497,807,42,88,31.0380058022963
60,12,3468,1907,173,95,1.62076287800913
60,20,3387,704,53,29,7.8868775724933
60,6,2477,453,88,49,1.24986085985969
60,13,1949,1138,72,71,17.5210942134836
60,4,2389,392,88,52,1.24355727962762
60,23,2698,679,72,38,4.70333131181205
60,8,2526,640,74,62,0.827872626608222
60,10,2685,651,76,35,4.41516142086531
60,15,3631,642,106,36,7.0321487813739
60,14,1896,1615,85,72,29.0015340144498
60,11,2324,662,88,133,7.19465515706429
60,3,2821,999,140,71,39.1970842341702
60,7,2828,646,88,60,2.1294243428436
60,1,2529,1814,96,132,26.2654428775382
60,9,2433,514,68,61,1.94802699996686
60,2,2403,870,137,70,33.8889852848155
60,19,3385,740,47,24,6.54633026281255
60,5,2491,402,87,49,0.296301481822846
60,21,2018,370,41,97,29.0950167668021
61,27,1497,799,40,84,28.8800488283553
61,12,3468,1908,174,96,1.84490853766017
61,20,3390,703,53,32,8.35261233264553
61,6,2476,453,88,49,1.53112538794638
61,13,1954,1133,73,69,18.1079992231182
61,4,2389,391,87,51,1.52740885295345
61,23,2698,679,72,38,3.65731931012228
61,8,2526,640,74,63,0.694022988661899
61,10,2684,650,73,35,4.4768078522727
61,15,3632,643,108,36,6.82458694829435
61,14,1903,1622,86,73,29.0807813550362
61,11,2325,663,90,131,6.8338082938812
61,3,2835,999,141,72,39.4940368407329
61,7,2827,646,87,60,2.28974968732564
61,1,2531,1822,95,132,25.9332859134925
61,9,2432,514,65,61,2.05910830549014
61,2,2416,870,139,70,34.5069741828331
61,19,3389,741,53,26,7.37731679863237
61,5,2491,402,87,49,0.208743029466277
61,21,2021,380,41,98,29.1973208105031
62,27,1495,790,41,88,28.4551584312854
62,12,3469,1908,173,97,2.04792402063692
62,20,3394,704,51,31,9.21495746418615
62,6,2477,453,89,50,1.78648920508943
62,13,1960,1130,73,67,18.4612087508549
62,4,2389,391,87,51,1.30593584927761
62,23,2699,679,71,39,3.2385549512322
62,8,2526,640,74,63,0.571960696525215
62,10,2686,651,76,38,4.91675804949092
62,15,3632,643,108,36,5.93377776840172
62,14,1911,1629,86,72,29.4933869203643
62,11,2326,665,91,131,6.88602068689395
62,3,2848,999,140,72,39.2820193182271
62,7,2827,646,87,60,1.95383322437428
62,1,2534,1832,93,132,26.6786382341553
62,9,2434,514,69,62,2.64355181410573
62,2,2428,870,139,70,34.5937587813152
62,19,3392,741,55,26,7.60157777236558
62,5,2491,402,87,49,0.132509293702418
62,21,2024,390,41,97,29.3003262483862
63,27,1494,782,40,84,27.1304026065766
63,12,3468,1908,173,97,2.23029413024966
63,20,3396,706,51,30,9.35591349833137
63,6,2477,453,89,50,1.53740847209696
63,13,1965,1125,75,69,18.9460393545549
63,4,2390,391,86,51,1.58068554020137
63,23,2699,678,70,40,2.88625243737557
63,8,2526,640,74,63,0.461545078677816
63,10,2684,651,74,37,5.19478804353172
63,15,3632,643,108,37,5.10204763065966
63,14,1917,1636,84,73,29.1840475136521
63,11,2327,667,91,131,6.92415001567097
63,3,2861,999,141,72,39.0839970224813
63,7,2827,646,87,60,1.64437194644013
63,1,2536,1841,93,132,26.7715908620014
63,9,2434,514,69,61,2.22067840921662
63,2,2440,870,139,70,34.6715600384149
63,19,3394,740,57,25,7.43952896007036
63,5,2491,402,87,49,0.066860716075941
63,21,2026,400,41,98,29.2862452277531
64,27,1492,771,41,86,28.6503367327032
64,12,3468,1908,173,96,1.91369476051861
64,20,3397,706,52,30,8.58074022554655
64,6,2477,453,89,50,1.30663644659697
64,13,1970,1121,74,68,19.0554822760011
64,4,2389,391,86,50,1.8298786222222
64,23,2700,678,69,41,2.59347037336105
64,8,2526,640,74,63,0.36248719958467
64,10,2684,651,73,37,4.47832027683593
64,15,3632,643,110,38,4.33193014461037
64,14,1924,1643,85,73,29.2169655660352
64,11,2326,670,92,130,7.39363556181698
64,3,2874,999,139,72,38.9005851448346
64,7,2827,646,87,60,1.36157344356432
64,1,2538,1849,92,131,26.3842122438658
64,9,2432,513,65,60,2.90577757082662
64,2,2452,871,139,70,34.7606344666684
64,19,3395,741,59,26,6.89653611624511
64,5,2491,402,87,49,0.0110235610221813
64,21,2029,408,41,99,28.487168527764
65,27,1491,760,41,90,29.7188423677838
65,12,3468,1908,173,96,1.62096171140189
65,20,3398,705,54,29,8.04805028691146
65,6,2476,453,88,50,1.57358715432048
65,13,1975,1118,74,66,18.8668738409559
65,4,2389,391,86,50,1.57502157314782
65,23,2700,678,67,41,1.86748297539177
65,8,2525,640,73,62,0.753404008603407
65,10,2684,651,74,38,3.81368699522146
65,15,3633,642,111,38,4.3021034540547
65,14,1931,1650,84,75,29.2388341005107
65,11,2327,671,93,128,6.97532212154649
65,3,2888,999,141,72,39.2111082614406
65,7,2827,647,85,58,1.58424433286951
65,1,2540,1858,92,132,26.4919373392368
65,9,2431,513,63,59,2.93925676411944
65,2,2464,871,140,69,34.8197510998986
65,19,3398,743,64,28,7.45226961414568
65,5,2491,402,87,49,-0.035793096453294
65,21,2032,419,42,95,29.1371600482405
66,27,1491,752,41,90,28.3595551453318
66,12,3468,1907,173,95,1.83150208585172
66,20,3399,705,54,28,7.34648630871346
66,6,2476,453,88,50,1.33735131822446
66,13,1980,1114,76,64,18.9556167668758
66,4,2389,391,86,51,1.33886648794819
66,23,2701,678,66,40,1.7206395178968
66,8,2525,640,73,62,0.632834206834394
66,10,2687,653,79,42,4.9292844437819
66,15,3633,642,111,37,3.59703209350302
66,14,1938,1656,84,72,28.9254383960133
66,11,2328,672,95,126,6.58371289409564
66,3,2901,999,140,72,39.0146380946254
66,7,2827,647,85,59,1.31085376596157
66,1,2543,1867,92,131,26.7153186671727
66,9,2431,513,65,59,2.48781959708625
66,2,2475,871,139,70,34.3920857482346
66,19,3406,742,50,26,10.0976523978033
66,5,2491,402,87,49,-0.0743829247828647
66,21,2034,428,42,95,28.6938674199774
